id,input_text,target_text
a3570d09-be99-494d-b053-3348fbc448fe,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
c41efbe5-da6c-49e3-b82d-182559bc8ba8,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
4ca67743-63fc-40a9-b019-f17f543940f1,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
4f21c7a3-7cf8-40f3-b24d-7c007ecee32c,She completed her assignment on time.,"In summary, She completed her assignment on time."
73e2e5e1-7649-47cb-be66-6d358fdad5ca,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
1b822fde-bbf2-4357-97a2-9ccda5bca0eb,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
a9c08e47-fa98-4d34-ae06-549885fc574f,I am planning to travel next month.,I am planning to travel next month
f7bd81e5-d9cd-4417-9c93-9e320236c035,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
54cc8498-21ce-44c2-bb76-e5f68f13b51c,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
6a7d4106-fdcd-4689-988d-e6888247e45b,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
dd341bac-628e-430f-8a50-0d48a9b9e634,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
cc843900-c265-448f-8097-2f19fdd0f4a2,I need help with my machine learning project.,I need help with my machine learning project
3c4e8ffe-9baa-4b51-b190-ff30f3ce5e53,The product exceeded my expectations.,The product was better than expected.
cd5ba319-b7d3-45a0-b3c3-4e0e78030c57,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
3c95fe0a-70a2-46b8-9ab2-f1d71d1547db,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
857b1238-b491-4392-ade5-6742f3dc74c1,The movie was fantastic and enjoyable.,The movie was fantastic and
7906aabf-3e49-4ed2-9d87-a984e43b7df6,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
eae61a9e-17b3-4ad9-99e3-761bb0936764,The service at the hotel was terrible.,The service at the hotel
09e40dee-4b78-484c-a5e6-4f6e46df3209,The service at the hotel was terrible.,The service at the hotel was terrible. It was a memorable experience overall.
1e5de3a2-86d4-4b3d-b830-caea492d498b,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
e09cf606-cc6c-441b-9aab-7e1d9343c52c,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
17ea72a5-f0df-4485-b60d-048e837adbc9,The service at the hotel was terrible.,The service at the hotel was very disappointing.
143d91c1-bace-4969-8c2e-5641d4845f93,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
c69ac34c-4871-40a8-8306-6184dd25754e,I am planning to travel next month.,I am planning to travel next month
03e3df24-49cd-4f6b-aa52-124a942cf705,The movie was fantastic and enjoyable.,The movie was fantastic and
a074c204-8fbb-47d4-9724-687bbe46d733,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
1b1d9dc9-dfe0-46bb-b8b6-6c165dabd8d8,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
ce383542-ec21-46f1-9c12-942a5c003835,The service at the hotel was terrible.,The service at the hotel was terrible. It was a memorable experience overall.
29f677c6-833f-4c88-8498-cc9e76247a51,I need help with my machine learning project.,I need help with my machine learning project.
bbb3ef1a-1e5e-4b7d-a671-3857aa6a7281,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
581b2c36-71a0-470d-a4b9-42f60724030d,She completed her assignment on time.,She completed her assignment on time
8bf7d0a7-969a-4219-9f7b-792028d0aa63,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
591ce450-1cf5-496e-b46b-7fed56d474b8,The service at the hotel was terrible.,The service at the hotel was very disappointing.
f34d81ae-1e2d-496f-b5d1-117d49568932,The food in that restaurant was delicious.,The food in that restaurant was tasty.
d1c5e990-f8f9-42a0-b494-73f9d2001e57,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
28b6f83c-0228-413a-af00-5f5fd02a1e69,The weather is cold and gloomy today.,The weather is cold and gloomy today.
c3c09227-794e-483d-ab40-c5cffd668003,The service at the hotel was terrible.,The service at the hotel was really super bad.
d9d10b7b-1264-49e5-9899-fe27af16be6c,The service at the hotel was terrible.,The service at the hotel was terrible. It was a memorable experience overall.
e78ec137-cd76-49b7-ae32-87a6a2d7172c,She completed her assignment on time.,"In summary, She completed her assignment on time."
8a485237-8f57-4f97-94e1-ca88fcd08aa3,The product exceeded my expectations.,The product exceeded my expectations.
63c8645d-6eed-47e8-8d96-f1829d78a0fc,The food in that restaurant was delicious.,The food in that restaurant was tasty.
8d86cbd7-4a10-4013-a7a6-bb59f83b3c57,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
8c422807-f2bc-4f4a-87f8-f2a691e9c30a,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
cab3c5cc-f9b7-4fb1-9483-c997b11566c5,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
85f8e519-0f84-47a5-bc9a-87f728eb4b93,She completed her assignment on time.,She completed her assignment on time.
898d1f46-ca11-4176-8d85-8d281f901c57,The service at the hotel was terrible.,The service at the hotel was very disappointing.
df32e0b9-b4eb-429f-9d96-f091d057e568,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
9b2e0045-ec04-47d3-aac6-910507063d59,She completed her assignment on time.,She completed her assignment on
593401fc-a45e-4195-b9b5-22bbc9f61fb8,I am planning to travel next month.,I am planning to travel next month.
553946bd-b808-4e57-9739-f0d9a89dd637,The food in that restaurant was delicious.,The food in that restaurant was delicious
39fd9867-4ed0-4541-a1a9-af875d6aa133,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
a8afe196-c927-49bd-b8e3-76fa0fcbf29c,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
ff723d4a-5464-457e-9892-f4d344df6269,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
fbe22763-04cc-4903-88c8-0596dc486270,The service at the hotel was terrible.,The service at the hotel was really super bad.
8a94357c-f08e-4e06-bd49-d6fdc5f4132a,She completed her assignment on time.,She completed her assignment on time
8b21e224-a9a7-4e9e-9dae-8be2bdfd07db,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
54d56d5d-dc67-43d0-bb4a-e8439b7f4819,The weather is cold and gloomy today.,The weather is cold and gloomy today
74ef8e96-13b1-4cde-962b-a208ecdc6efe,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
cb144ff1-525b-47c4-b047-01f748c06bfe,I need help with my machine learning project.,I need help with my machine learning project
26dd32d4-d724-4a1f-a94e-c039e780c4f9,She completed her assignment on time.,She completed her assignment on time.
714281b8-5ca5-47d4-b6d1-454dced33c64,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
e26d0b88-92ff-4ca6-b655-cfb0a5c5fc0a,She completed her assignment on time.,She completed her assignment on
04600c3f-21d4-4ade-ad51-c0581a6ed3d3,The weather is cold and gloomy today.,The weather is chilly and dark today.
96b82683-0689-445d-be9a-a2dccac1f486,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
3a583a3f-7078-40be-a45e-b3c517c7354f,He bought a new phone yesterday.,He bought a new phone yesterday.
76a0001f-c450-4a34-b09c-ae238994c830,I am planning to travel next month.,I am planning to travel next month
180aba0b-501b-4323-929d-70ec5d104cf0,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
12430dec-0c13-4251-8038-a6d953ef4d03,I need help with my machine learning project.,I need help with my machine learning project.
8a666f7a-688c-44c1-9a6c-bf282410db2e,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
56bb64e9-f3a4-4103-8949-c200f68d22ac,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
ed7eede0-1317-4eb3-8116-cee468fee7a9,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
af09c8a8-712e-44f9-ba90-ef8e1dda066d,I am planning to travel next month.,I am planning to travel next month
47f7fbf7-20cc-40f6-9a2a-b73d510ba157,She completed her assignment on time.,She completed her assignment on time.
fd2fe359-3257-4e3a-9ee9-1741ffae15e5,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
ff4767da-0677-4f40-b935-eea94dd1feb8,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
13f77d9e-9a66-48d4-9dcd-5e22c1c32436,The service at the hotel was terrible.,The service at the hotel
a1afc346-4864-4b04-ad66-3958538c06a9,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
2a1f6fef-7e59-4fd2-ab7f-2fc948597697,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
afff7d9b-12df-4e58-9c25-c785d2a4af2c,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
2e603931-8191-4d93-9436-ba6353dbeadb,I need help with my machine learning project.,I need help with my machine learning project.
bb0193b1-5cac-4be8-848f-19c588b00193,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
7910b824-b70c-4d57-b794-ac122df086f1,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
75c7b880-8d12-41e1-b737-60bd68c625f1,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
eb90d30e-b69e-4cb3-a540-0fb122835f11,She completed her assignment on time.,She completed her assignment on time
9d828467-4f4f-462a-8d0b-06e6c391145f,The service at the hotel was terrible.,The service at the hotel was very disappointing.
442fb726-4c94-418b-83c2-1c932fb45fbe,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
39820853-6c14-4774-a5de-617043726ad1,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
4750b0d3-23f8-47a4-9723-ccfb68612d25,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
f44823eb-2b08-42a4-a199-2242ed40c397,The product exceeded my expectations.,The product exceeded my expectations
474f0254-3bcf-4b7a-8efb-8d4e333f921a,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
7cc23b2c-d994-42d1-ba9a-3ea7a8adad92,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
302547c1-f6ac-4b5d-8c88-f6efcfc9d8c6,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
73e55ba0-187a-437c-b44a-9437305d8e72,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
03787477-6a6e-4d09-a2a4-9c9b519faeee,The food in that restaurant was delicious.,The food in that restaurant
f4a38863-9942-49b5-b14d-baafadf56731,The laptop battery drains very quickly.,The laptop battery drains very
82372c3d-df59-405c-bbe0-6c62cbe4418b,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
